YEAR,MONTH,COUNT,STATE NAME,DISEASE
1955,1,2,Kansas,"Polio, paralytic"
1955,3,2,Kansas,"Polio, paralytic"
1955,4,4,Kansas,"Polio, paralytic"
1955,5,3,Kansas,"Polio, paralytic"
1955,6,5,Kansas,"Polio, paralytic"
1955,7,23,Kansas,"Polio, paralytic"
1955,8,23,Kansas,"Polio, paralytic"
1955,9,24,Kansas,"Polio, paralytic"
1955,10,8,Kansas,"Polio, paralytic"
1955,11,4,Kansas,"Polio, paralytic"
1955,12,2,Kansas,"Polio, paralytic"
1955,1,5,Kentucky,"Polio, paralytic"
1955,2,5,Kentucky,"Polio, paralytic"
1955,3,1,Kentucky,"Polio, paralytic"
1955,4,2,Kentucky,"Polio, paralytic"
1955,5,12,Kentucky,"Polio, paralytic"
1955,6,8,Kentucky,"Polio, paralytic"
1955,7,43,Kentucky,"Polio, paralytic"
1955,8,61,Kentucky,"Polio, paralytic"
1955,9,32,Kentucky,"Polio, paralytic"
1955,10,13,Kentucky,"Polio, paralytic"
1955,11,3,Kentucky,"Polio, paralytic"
1955,12,2,Kentucky,"Polio, paralytic"
1955,1,5,Louisiana,"Polio, paralytic"
1955,2,8,Louisiana,"Polio, paralytic"
1955,3,14,Louisiana,"Polio, paralytic"
1955,4,15,Louisiana,"Polio, paralytic"
1955,5,31,Louisiana,"Polio, paralytic"
1955,6,28,Louisiana,"Polio, paralytic"
1955,7,31,Louisiana,"Polio, paralytic"
1955,8,31,Louisiana,"Polio, paralytic"
1955,9,27,Louisiana,"Polio, paralytic"
1955,10,31,Louisiana,"Polio, paralytic"
1955,11,12,Louisiana,"Polio, paralytic"
1955,12,9,Louisiana,"Polio, paralytic"
1955,2,1,Maine,"Polio, paralytic"
1955,4,2,Maine,"Polio, paralytic"
1955,6,1,Maine,"Polio, paralytic"
1955,7,6,Maine,"Polio, paralytic"
1955,8,34,Maine,"Polio, paralytic"
1955,9,23,Maine,"Polio, paralytic"
1955,10,29,Maine,"Polio, paralytic"
1955,11,18,Maine,"Polio, paralytic"
1955,12,6,Maine,"Polio, paralytic"
1955,1,1,Maryland,"Polio, paralytic"
1955,2,1,Maryland,"Polio, paralytic"
1955,3,1,Maryland,"Polio, paralytic"
1955,4,1,Maryland,"Polio, paralytic"
1955,5,9,Maryland,"Polio, paralytic"
1955,6,14,Maryland,"Polio, paralytic"
1955,7,13,Maryland,"Polio, paralytic"
1955,8,48,Maryland,"Polio, paralytic"
1955,9,28,Maryland,"Polio, paralytic"
1955,10,33,Maryland,"Polio, paralytic"
1955,11,16,Maryland,"Polio, paralytic"
1955,12,4,Maryland,"Polio, paralytic"
1955,1,1,Massachusetts,"Polio, paralytic"
1955,3,1,Massachusetts,"Polio, paralytic"
1955,4,2,Massachusetts,"Polio, paralytic"
1955,5,2,Massachusetts,"Polio, paralytic"
1955,6,6,Massachusetts,"Polio, paralytic"
1955,7,295,Massachusetts,"Polio, paralytic"
1955,8,1180,Massachusetts,"Polio, paralytic"
1955,9,711,Massachusetts,"Polio, paralytic"
1955,10,368,Massachusetts,"Polio, paralytic"
1955,11,157,Massachusetts,"Polio, paralytic"
1955,12,48,Massachusetts,"Polio, paralytic"
1955,1,6,Michigan,"Polio, paralytic"
1955,2,3,Michigan,"Polio, paralytic"
1955,3,3,Michigan,"Polio, paralytic"
1955,4,5,Michigan,"Polio, paralytic"
1955,5,10,Michigan,"Polio, paralytic"
1955,6,18,Michigan,"Polio, paralytic"
1955,7,68,Michigan,"Polio, paralytic"
1955,8,121,Michigan,"Polio, paralytic"
1955,9,87,Michigan,"Polio, paralytic"
1955,10,39,Michigan,"Polio, paralytic"
1955,11,12,Michigan,"Polio, paralytic"
1955,12,11,Michigan,"Polio, paralytic"
1955,1,2,Minnesota,"Polio, paralytic"
1955,2,3,Minnesota,"Polio, paralytic"
1955,3,4,Minnesota,"Polio, paralytic"
1955,4,5,Minnesota,"Polio, paralytic"
1955,5,5,Minnesota,"Polio, paralytic"
1955,6,7,Minnesota,"Polio, paralytic"
1955,7,28,Minnesota,"Polio, paralytic"
1955,8,71,Minnesota,"Polio, paralytic"
1955,9,72,Minnesota,"Polio, paralytic"
1955,10,33,Minnesota,"Polio, paralytic"
1955,11,15,Minnesota,"Polio, paralytic"
1955,12,14,Minnesota,"Polio, paralytic"
1955,1,3,Mississippi,"Polio, paralytic"
1955,2,2,Mississippi,"Polio, paralytic"
1955,4,2,Mississippi,"Polio, paralytic"
1955,5,4,Mississippi,"Polio, paralytic"
1955,6,3,Mississippi,"Polio, paralytic"
1955,7,13,Mississippi,"Polio, paralytic"
1955,8,16,Mississippi,"Polio, paralytic"
1955,9,5,Mississippi,"Polio, paralytic"
1955,10,4,Mississippi,"Polio, paralytic"
1955,11,7,Mississippi,"Polio, paralytic"
1955,12,3,Mississippi,"Polio, paralytic"
1955,1,4,Missouri,"Polio, paralytic"
1955,2,3,Missouri,"Polio, paralytic"
1955,3,1,Missouri,"Polio, paralytic"
1955,4,2,Missouri,"Polio, paralytic"
1955,5,4,Missouri,"Polio, paralytic"
1955,6,5,Missouri,"Polio, paralytic"
1955,7,13,Missouri,"Polio, paralytic"
1955,8,32,Missouri,"Polio, paralytic"
1955,9,27,Missouri,"Polio, paralytic"
1955,10,23,Missouri,"Polio, paralytic"
1955,11,16,Missouri,"Polio, paralytic"
1955,12,12,Missouri,"Polio, paralytic"
1955,1,2,Montana,"Polio, paralytic"
1955,2,2,Montana,"Polio, paralytic"
1955,4,2,Montana,"Polio, paralytic"
1955,5,3,Montana,"Polio, paralytic"
1955,7,2,Montana,"Polio, paralytic"
1955,8,16,Montana,"Polio, paralytic"
1955,9,31,Montana,"Polio, paralytic"
1955,10,20,Montana,"Polio, paralytic"
1955,11,7,Montana,"Polio, paralytic"
1955,12,4,Montana,"Polio, paralytic"
1955,1,2,Nebraska,"Polio, paralytic"
1955,4,1,Nebraska,"Polio, paralytic"
1955,5,4,Nebraska,"Polio, paralytic"
1955,6,3,Nebraska,"Polio, paralytic"
1955,7,24,Nebraska,"Polio, paralytic"
1955,8,32,Nebraska,"Polio, paralytic"
1955,9,23,Nebraska,"Polio, paralytic"
1955,10,10,Nebraska,"Polio, paralytic"
1955,11,8,Nebraska,"Polio, paralytic"
1955,12,2,Nebraska,"Polio, paralytic"
1955,1,1,Nevada,"Polio, paralytic"
1955,2,1,Nevada,"Polio, paralytic"
1955,5,8,Nevada,"Polio, paralytic"
1955,6,6,Nevada,"Polio, paralytic"
1955,7,10,Nevada,"Polio, paralytic"
1955,8,2,Nevada,"Polio, paralytic"
1955,9,7,Nevada,"Polio, paralytic"
1955,10,5,Nevada,"Polio, paralytic"
1955,11,4,Nevada,"Polio, paralytic"
1955,12,5,Nevada,"Polio, paralytic"
1955,1,1,New Hampshire,"Polio, paralytic"
1955,7,19,New Hampshire,"Polio, paralytic"
1955,8,50,New Hampshire,"Polio, paralytic"
1955,9,23,New Hampshire,"Polio, paralytic"
1955,10,12,New Hampshire,"Polio, paralytic"
1955,11,4,New Hampshire,"Polio, paralytic"
1955,12,2,New Hampshire,"Polio, paralytic"
1955,1,5,New Jersey,"Polio, paralytic"
1955,3,1,New Jersey,"Polio, paralytic"
1955,4,3,New Jersey,"Polio, paralytic"
1955,5,5,New Jersey,"Polio, paralytic"
1955,6,10,New Jersey,"Polio, paralytic"
1955,7,20,New Jersey,"Polio, paralytic"
1955,8,84,New Jersey,"Polio, paralytic"
1955,9,87,New Jersey,"Polio, paralytic"
1955,10,48,New Jersey,"Polio, paralytic"
1955,11,15,New Jersey,"Polio, paralytic"
1955,12,4,New Jersey,"Polio, paralytic"
1955,2,1,New Mexico,"Polio, paralytic"
1955,5,4,New Mexico,"Polio, paralytic"
1955,6,2,New Mexico,"Polio, paralytic"
1955,7,11,New Mexico,"Polio, paralytic"
1955,8,11,New Mexico,"Polio, paralytic"
1955,9,13,New Mexico,"Polio, paralytic"
1955,10,7,New Mexico,"Polio, paralytic"
1955,11,8,New Mexico,"Polio, paralytic"
1955,12,4,New Mexico,"Polio, paralytic"
1955,1,16,New York,"Polio, paralytic"
1955,2,4,New York,"Polio, paralytic"
1955,3,4,New York,"Polio, paralytic"
1955,4,6,New York,"Polio, paralytic"
1955,5,13,New York,"Polio, paralytic"
1955,6,35,New York,"Polio, paralytic"
1955,7,43,New York,"Polio, paralytic"
1955,8,214,New York,"Polio, paralytic"
1955,9,268,New York,"Polio, paralytic"
1955,10,147,New York,"Polio, paralytic"
1955,11,88,New York,"Polio, paralytic"
1955,12,27,New York,"Polio, paralytic"
1955,1,4,North Carolina,"Polio, paralytic"
1955,3,3,North Carolina,"Polio, paralytic"
1955,4,3,North Carolina,"Polio, paralytic"
1955,5,5,North Carolina,"Polio, paralytic"
1955,6,12,North Carolina,"Polio, paralytic"
1955,7,26,North Carolina,"Polio, paralytic"
1955,8,49,North Carolina,"Polio, paralytic"
1955,9,34,North Carolina,"Polio, paralytic"
1955,10,24,North Carolina,"Polio, paralytic"
1955,11,10,North Carolina,"Polio, paralytic"
1955,12,9,North Carolina,"Polio, paralytic"
1955,6,4,North Dakota,"Polio, paralytic"
1955,7,5,North Dakota,"Polio, paralytic"
1955,8,9,North Dakota,"Polio, paralytic"
1955,9,5,North Dakota,"Polio, paralytic"
1955,10,4,North Dakota,"Polio, paralytic"
1955,11,1,North Dakota,"Polio, paralytic"
1955,1,2,Ohio,"Polio, paralytic"
1955,3,2,Ohio,"Polio, paralytic"
1955,4,5,Ohio,"Polio, paralytic"
1955,5,10,Ohio,"Polio, paralytic"
1955,6,12,Ohio,"Polio, paralytic"
1955,7,31,Ohio,"Polio, paralytic"
1955,8,173,Ohio,"Polio, paralytic"
1955,9,133,Ohio,"Polio, paralytic"
1955,10,66,Ohio,"Polio, paralytic"
1955,11,19,Ohio,"Polio, paralytic"
1955,12,2,Ohio,"Polio, paralytic"
1955,1,3,Oklahoma,"Polio, paralytic"
1955,5,2,Oklahoma,"Polio, paralytic"
1955,7,15,Oklahoma,"Polio, paralytic"
1955,8,14,Oklahoma,"Polio, paralytic"
1955,9,6,Oklahoma,"Polio, paralytic"
1955,10,10,Oklahoma,"Polio, paralytic"
1955,11,6,Oklahoma,"Polio, paralytic"
1955,12,2,Oklahoma,"Polio, paralytic"
1955,1,7,Oregon,"Polio, paralytic"
1955,2,3,Oregon,"Polio, paralytic"
1955,3,7,Oregon,"Polio, paralytic"
1955,4,9,Oregon,"Polio, paralytic"
1955,5,11,Oregon,"Polio, paralytic"
1955,6,12,Oregon,"Polio, paralytic"
1955,7,27,Oregon,"Polio, paralytic"
1955,8,29,Oregon,"Polio, paralytic"
1955,9,74,Oregon,"Polio, paralytic"
1955,10,46,Oregon,"Polio, paralytic"
1955,11,52,Oregon,"Polio, paralytic"
1955,12,28,Oregon,"Polio, paralytic"
1955,1,3,Pennsylvania,"Polio, paralytic"
1955,2,2,Pennsylvania,"Polio, paralytic"
1955,3,1,Pennsylvania,"Polio, paralytic"
1955,5,5,Pennsylvania,"Polio, paralytic"
1955,6,10,Pennsylvania,"Polio, paralytic"
1955,7,26,Pennsylvania,"Polio, paralytic"
1955,8,72,Pennsylvania,"Polio, paralytic"
1955,9,66,Pennsylvania,"Polio, paralytic"
1955,10,15,Pennsylvania,"Polio, paralytic"
1955,11,8,Pennsylvania,"Polio, paralytic"
1955,12,2,Pennsylvania,"Polio, paralytic"
1955,5,2,Rhode Island,"Polio, paralytic"
1955,6,1,Rhode Island,"Polio, paralytic"
1955,7,6,Rhode Island,"Polio, paralytic"
1955,8,58,Rhode Island,"Polio, paralytic"
1955,9,54,Rhode Island,"Polio, paralytic"
1955,10,45,Rhode Island,"Polio, paralytic"
1955,11,35,Rhode Island,"Polio, paralytic"
1955,12,1,Rhode Island,"Polio, paralytic"
1955,3,1,South Carolina,"Polio, paralytic"
1955,4,4,South Carolina,"Polio, paralytic"
1955,5,5,South Carolina,"Polio, paralytic"
1955,6,10,South Carolina,"Polio, paralytic"
1955,7,22,South Carolina,"Polio, paralytic"
1955,8,39,South Carolina,"Polio, paralytic"
1955,9,40,South Carolina,"Polio, paralytic"
1955,10,24,South Carolina,"Polio, paralytic"
1955,11,7,South Carolina,"Polio, paralytic"
1955,12,2,South Carolina,"Polio, paralytic"
1955,2,1,South Dakota,"Polio, paralytic"
1955,4,3,South Dakota,"Polio, paralytic"
1955,5,3,South Dakota,"Polio, paralytic"
1955,6,2,South Dakota,"Polio, paralytic"
1955,7,6,South Dakota,"Polio, paralytic"
1955,8,7,South Dakota,"Polio, paralytic"
1955,9,6,South Dakota,"Polio, paralytic"
1955,10,1,South Dakota,"Polio, paralytic"
1955,11,2,South Dakota,"Polio, paralytic"
1955,1,3,Tennessee,"Polio, paralytic"
1955,3,2,Tennessee,"Polio, paralytic"
1955,4,1,Tennessee,"Polio, paralytic"
1955,5,2,Tennessee,"Polio, paralytic"
1955,6,6,Tennessee,"Polio, paralytic"
1955,7,24,Tennessee,"Polio, paralytic"
1955,8,23,Tennessee,"Polio, paralytic"
1955,9,32,Tennessee,"Polio, paralytic"
1955,10,17,Tennessee,"Polio, paralytic"
1955,11,6,Tennessee,"Polio, paralytic"
1955,12,4,Tennessee,"Polio, paralytic"
1955,1,28,Texas,"Polio, paralytic"
1955,2,14,Texas,"Polio, paralytic"
1955,3,15,Texas,"Polio, paralytic"
1955,4,36,Texas,"Polio, paralytic"
1955,5,42,Texas,"Polio, paralytic"
1955,6,93,Texas,"Polio, paralytic"
1955,7,145,Texas,"Polio, paralytic"
1955,8,127,Texas,"Polio, paralytic"
1955,9,107,Texas,"Polio, paralytic"
1955,10,129,Texas,"Polio, paralytic"
1955,11,47,Texas,"Polio, paralytic"
1955,12,33,Texas,"Polio, paralytic"
1955,1,5,Utah,"Polio, paralytic"
1955,2,2,Utah,"Polio, paralytic"
1955,4,3,Utah,"Polio, paralytic"
1955,5,1,Utah,"Polio, paralytic"
1955,6,2,Utah,"Polio, paralytic"
1955,7,2,Utah,"Polio, paralytic"
1955,8,2,Utah,"Polio, paralytic"
1955,9,8,Utah,"Polio, paralytic"
1955,10,6,Utah,"Polio, paralytic"
1955,11,2,Utah,"Polio, paralytic"
1955,12,2,Utah,"Polio, paralytic"
1955,1,5,Vermont,"Polio, paralytic"
1955,3,1,Vermont,"Polio, paralytic"
1955,6,2,Vermont,"Polio, paralytic"
1955,7,2,Vermont,"Polio, paralytic"
1955,8,21,Vermont,"Polio, paralytic"
1955,9,14,Vermont,"Polio, paralytic"
1955,10,4,Vermont,"Polio, paralytic"
1955,11,5,Vermont,"Polio, paralytic"
1955,12,2,Vermont,"Polio, paralytic"
1955,1,1,Virginia,"Polio, paralytic"
1955,2,2,Virginia,"Polio, paralytic"
1955,5,5,Virginia,"Polio, paralytic"
1955,6,7,Virginia,"Polio, paralytic"
1955,7,26,Virginia,"Polio, paralytic"
1955,8,37,Virginia,"Polio, paralytic"
1955,9,34,Virginia,"Polio, paralytic"
1955,10,25,Virginia,"Polio, paralytic"
1955,11,7,Virginia,"Polio, paralytic"
1955,12,7,Virginia,"Polio, paralytic"
1955,1,11,Washington,"Polio, paralytic"
1955,2,1,Washington,"Polio, paralytic"
1955,3,3,Washington,"Polio, paralytic"
1955,4,2,Washington,"Polio, paralytic"
1955,5,9,Washington,"Polio, paralytic"
1955,6,12,Washington,"Polio, paralytic"
1955,7,21,Washington,"Polio, paralytic"
1955,8,54,Washington,"Polio, paralytic"
1955,9,94,Washington,"Polio, paralytic"
1955,10,73,Washington,"Polio, paralytic"
1955,11,67,Washington,"Polio, paralytic"
1955,12,31,Washington,"Polio, paralytic"
1955,1,2,West Virginia,"Polio, paralytic"
1955,2,1,West Virginia,"Polio, paralytic"
1955,3,2,West Virginia,"Polio, paralytic"
1955,4,3,West Virginia,"Polio, paralytic"
1955,5,6,West Virginia,"Polio, paralytic"
1955,6,3,West Virginia,"Polio, paralytic"
1955,7,4,West Virginia,"Polio, paralytic"
1955,8,23,West Virginia,"Polio, paralytic"
1955,9,32,West Virginia,"Polio, paralytic"
1955,10,12,West Virginia,"Polio, paralytic"
1955,11,7,West Virginia,"Polio, paralytic"
1955,12,4,West Virginia,"Polio, paralytic"
1955,1,1,Wisconsin,"Polio, paralytic"
1955,4,1,Wisconsin,"Polio, paralytic"
1955,5,4,Wisconsin,"Polio, paralytic"
1955,6,10,Wisconsin,"Polio, paralytic"
1955,7,110,Wisconsin,"Polio, paralytic"
1955,8,314,Wisconsin,"Polio, paralytic"
1955,9,275,Wisconsin,"Polio, paralytic"
1955,10,157,Wisconsin,"Polio, paralytic"
1955,11,50,Wisconsin,"Polio, paralytic"
1955,12,52,Wisconsin,"Polio, paralytic"
1955,1,2,Wyoming,"Polio, paralytic"
1955,2,1,Wyoming,"Polio, paralytic"
1955,3,1,Wyoming,"Polio, paralytic"
1955,5,2,Wyoming,"Polio, paralytic"
1955,6,1,Wyoming,"Polio, paralytic"
1955,7,3,Wyoming,"Polio, paralytic"
1955,8,2,Wyoming,"Polio, paralytic"
1955,9,2,Wyoming,"Polio, paralytic"
1955,10,1,Wyoming,"Polio, paralytic"
1955,11,1,Wyoming,"Polio, paralytic"
1955,12,1,Wyoming,"Polio, paralytic"
1955,1,5,Palau,"Polio, paralytic"
1955,2,4,Palau,"Polio, paralytic"
1955,3,5,Palau,"Polio, paralytic"
1955,4,5,Palau,"Polio, paralytic"
1955,5,11,Palau,"Polio, paralytic"
1955,6,23,Palau,"Polio, paralytic"
1955,7,25,Palau,"Polio, paralytic"
1955,8,103,Palau,"Polio, paralytic"
1955,9,108,Palau,"Polio, paralytic"
1955,10,47,Palau,"Polio, paralytic"
1955,11,37,Palau,"Polio, paralytic"
1955,12,15,Palau,"Polio, paralytic"
1956,4,1,Alabama,"Polio, paralytic"
1956,5,2,Alabama,"Polio, paralytic"
1956,6,3,Alabama,"Polio, paralytic"
1956,7,3,Alabama,"Polio, paralytic"
1956,8,10,Alabama,"Polio, paralytic"
1956,9,7,Alabama,"Polio, paralytic"
1956,10,17,Alabama,"Polio, paralytic"
1956,11,11,Alabama,"Polio, paralytic"
1956,12,8,Alabama,"Polio, paralytic"
1956,4,1,Alaska,"Polio, paralytic"
1956,5,1,Alaska,"Polio, paralytic"
1956,7,2,Alaska,"Polio, paralytic"
1956,8,2,Alaska,"Polio, paralytic"
1956,9,1,Alaska,"Polio, paralytic"
1956,1,14,Arizona,"Polio, paralytic"
1956,2,3,Arizona,"Polio, paralytic"
1956,3,4,Arizona,"Polio, paralytic"
1956,5,2,Arizona,"Polio, paralytic"
1956,6,5,Arizona,"Polio, paralytic"
1956,7,12,Arizona,"Polio, paralytic"
1956,8,12,Arizona,"Polio, paralytic"
1956,9,6,Arizona,"Polio, paralytic"
1956,10,2,Arizona,"Polio, paralytic"
1956,11,5,Arizona,"Polio, paralytic"
1956,1,4,Arkansas,"Polio, paralytic"
1956,2,4,Arkansas,"Polio, paralytic"
1956,4,1,Arkansas,"Polio, paralytic"
1956,5,2,Arkansas,"Polio, paralytic"
1956,6,3,Arkansas,"Polio, paralytic"
1956,7,12,Arkansas,"Polio, paralytic"
1956,8,51,Arkansas,"Polio, paralytic"
1956,9,22,Arkansas,"Polio, paralytic"
1956,10,18,Arkansas,"Polio, paralytic"
1956,11,20,Arkansas,"Polio, paralytic"
1956,12,9,Arkansas,"Polio, paralytic"
1956,1,100,California,"Polio, paralytic"
1956,2,86,California,"Polio, paralytic"
1956,3,57,California,"Polio, paralytic"
1956,4,56,California,"Polio, paralytic"
1956,5,75,California,"Polio, paralytic"
1956,6,111,California,"Polio, paralytic"
1956,7,176,California,"Polio, paralytic"
1956,8,228,California,"Polio, paralytic"
1956,9,208,California,"Polio, paralytic"
1956,10,170,California,"Polio, paralytic"
1956,11,64,California,"Polio, paralytic"
1956,12,25,California,"Polio, paralytic"
1956,1,1,Colorado,"Polio, paralytic"
1956,2,2,Colorado,"Polio, paralytic"
1956,3,1,Colorado,"Polio, paralytic"
1956,4,2,Colorado,"Polio, paralytic"
1956,5,1,Colorado,"Polio, paralytic"
1956,6,4,Colorado,"Polio, paralytic"
1956,7,4,Colorado,"Polio, paralytic"
1956,8,21,Colorado,"Polio, paralytic"
1956,9,21,Colorado,"Polio, paralytic"
1956,10,17,Colorado,"Polio, paralytic"
1956,11,10,Colorado,"Polio, paralytic"
1956,12,3,Colorado,"Polio, paralytic"
1956,4,1,Connecticut,"Polio, paralytic"
1956,5,3,Connecticut,"Polio, paralytic"
1956,7,2,Connecticut,"Polio, paralytic"
1956,8,6,Connecticut,"Polio, paralytic"
1956,9,11,Connecticut,"Polio, paralytic"
1956,10,2,Connecticut,"Polio, paralytic"
1956,11,3,Connecticut,"Polio, paralytic"
1956,12,2,Connecticut,"Polio, paralytic"
1956,7,2,Delaware,"Polio, paralytic"
1956,8,3,Delaware,"Polio, paralytic"
1956,9,2,Delaware,"Polio, paralytic"
1956,10,3,Delaware,"Polio, paralytic"
1956,12,1,Delaware,"Polio, paralytic"
1956,8,2,District of Columbia,"Polio, paralytic"
1956,9,3,District of Columbia,"Polio, paralytic"
1956,10,1,District of Columbia,"Polio, paralytic"
1956,11,1,District of Columbia,"Polio, paralytic"
1956,1,2,Florida,"Polio, paralytic"
1956,2,2,Florida,"Polio, paralytic"
1956,3,10,Florida,"Polio, paralytic"
1956,4,3,Florida,"Polio, paralytic"
1956,5,5,Florida,"Polio, paralytic"
1956,6,19,Florida,"Polio, paralytic"
1956,7,15,Florida,"Polio, paralytic"
1956,8,19,Florida,"Polio, paralytic"
1956,9,17,Florida,"Polio, paralytic"
1956,10,7,Florida,"Polio, paralytic"
1956,11,3,Florida,"Polio, paralytic"
1956,12,1,Florida,"Polio, paralytic"
1956,1,3,Georgia,"Polio, paralytic"
1956,3,2,Georgia,"Polio, paralytic"
1956,4,2,Georgia,"Polio, paralytic"
1956,6,8,Georgia,"Polio, paralytic"
1956,7,16,Georgia,"Polio, paralytic"
1956,8,22,Georgia,"Polio, paralytic"
1956,9,23,Georgia,"Polio, paralytic"
1956,10,9,Georgia,"Polio, paralytic"
1956,11,9,Georgia,"Polio, paralytic"
1956,12,7,Georgia,"Polio, paralytic"
1956,1,14,Hawaii,"Polio, paralytic"
1956,2,8,Hawaii,"Polio, paralytic"
1956,3,6,Hawaii,"Polio, paralytic"
1956,4,1,Hawaii,"Polio, paralytic"
1956,5,4,Hawaii,"Polio, paralytic"
1956,7,4,Hawaii,"Polio, paralytic"
1956,8,5,Hawaii,"Polio, paralytic"
1956,9,1,Hawaii,"Polio, paralytic"
1956,10,1,Hawaii,"Polio, paralytic"
1956,12,1,Hawaii,"Polio, paralytic"
1956,1,2,Idaho,"Polio, paralytic"
1956,2,1,Idaho,"Polio, paralytic"
1956,3,4,Idaho,"Polio, paralytic"
1956,5,2,Idaho,"Polio, paralytic"
1956,6,6,Idaho,"Polio, paralytic"
1956,7,11,Idaho,"Polio, paralytic"
1956,8,17,Idaho,"Polio, paralytic"
1956,9,10,Idaho,"Polio, paralytic"
1956,10,4,Idaho,"Polio, paralytic"
1956,11,4,Idaho,"Polio, paralytic"
1956,12,2,Idaho,"Polio, paralytic"
1956,1,5,Illinois,"Polio, paralytic"
1956,2,1,Illinois,"Polio, paralytic"
1956,3,5,Illinois,"Polio, paralytic"
1956,4,5,Illinois,"Polio, paralytic"
1956,5,20,Illinois,"Polio, paralytic"
1956,6,40,Illinois,"Polio, paralytic"
1956,7,362,Illinois,"Polio, paralytic"
1956,8,496,Illinois,"Polio, paralytic"
1956,9,152,Illinois,"Polio, paralytic"
1956,10,39,Illinois,"Polio, paralytic"
1956,11,14,Illinois,"Polio, paralytic"
1956,12,9,Illinois,"Polio, paralytic"
1956,1,1,Indiana,"Polio, paralytic"
1956,2,3,Indiana,"Polio, paralytic"
1956,3,1,Indiana,"Polio, paralytic"
1956,4,1,Indiana,"Polio, paralytic"
1956,5,3,Indiana,"Polio, paralytic"
1956,6,6,Indiana,"Polio, paralytic"
1956,7,47,Indiana,"Polio, paralytic"
1956,8,74,Indiana,"Polio, paralytic"
1956,9,56,Indiana,"Polio, paralytic"
1956,10,24,Indiana,"Polio, paralytic"
1956,11,10,Indiana,"Polio, paralytic"
1956,12,8,Indiana,"Polio, paralytic"
1956,1,3,Iowa,"Polio, paralytic"
1956,4,1,Iowa,"Polio, paralytic"
1956,5,2,Iowa,"Polio, paralytic"
1956,6,2,Iowa,"Polio, paralytic"
1956,7,7,Iowa,"Polio, paralytic"
1956,8,7,Iowa,"Polio, paralytic"
1956,9,11,Iowa,"Polio, paralytic"
1956,10,3,Iowa,"Polio, paralytic"
1956,11,7,Iowa,"Polio, paralytic"
1956,12,2,Iowa,"Polio, paralytic"
1956,1,1,Kentucky,"Polio, paralytic"
1956,2,2,Kentucky,"Polio, paralytic"
1956,3,4,Kentucky,"Polio, paralytic"
1956,4,2,Kentucky,"Polio, paralytic"
1956,5,2,Kentucky,"Polio, paralytic"
1956,6,2,Kentucky,"Polio, paralytic"
1956,7,10,Kentucky,"Polio, paralytic"
1956,8,13,Kentucky,"Polio, paralytic"
1956,9,20,Kentucky,"Polio, paralytic"
1956,10,11,Kentucky,"Polio, paralytic"
1956,11,11,Kentucky,"Polio, paralytic"
1956,12,6,Kentucky,"Polio, paralytic"
1956,1,13,Louisiana,"Polio, paralytic"
1956,2,7,Louisiana,"Polio, paralytic"
1956,3,10,Louisiana,"Polio, paralytic"
1956,4,21,Louisiana,"Polio, paralytic"
1956,5,33,Louisiana,"Polio, paralytic"
1956,6,64,Louisiana,"Polio, paralytic"
1956,7,91,Louisiana,"Polio, paralytic"
1956,8,104,Louisiana,"Polio, paralytic"
1956,9,40,Louisiana,"Polio, paralytic"
1956,10,13,Louisiana,"Polio, paralytic"
1956,11,10,Louisiana,"Polio, paralytic"
1956,12,8,Louisiana,"Polio, paralytic"
1956,1,5,Maine,"Polio, paralytic"
1956,2,1,Maine,"Polio, paralytic"
1956,3,1,Maine,"Polio, paralytic"
1956,4,1,Maine,"Polio, paralytic"
1956,6,1,Maine,"Polio, paralytic"
1956,8,1,Maine,"Polio, paralytic"
1956,9,2,Maine,"Polio, paralytic"
1956,10,2,Maine,"Polio, paralytic"
1956,1,1,Maryland,"Polio, paralytic"
1956,5,1,Maryland,"Polio, paralytic"
1956,6,6,Maryland,"Polio, paralytic"
1956,7,7,Maryland,"Polio, paralytic"
1956,8,17,Maryland,"Polio, paralytic"
1956,9,24,Maryland,"Polio, paralytic"
1956,10,20,Maryland,"Polio, paralytic"
1956,11,9,Maryland,"Polio, paralytic"
1956,12,5,Maryland,"Polio, paralytic"
1956,1,6,Massachusetts,"Polio, paralytic"
1956,2,5,Massachusetts,"Polio, paralytic"
1956,4,1,Massachusetts,"Polio, paralytic"
1956,5,2,Massachusetts,"Polio, paralytic"
1956,6,3,Massachusetts,"Polio, paralytic"
1956,7,5,Massachusetts,"Polio, paralytic"
1956,8,9,Massachusetts,"Polio, paralytic"
1956,9,5,Massachusetts,"Polio, paralytic"
1956,10,7,Massachusetts,"Polio, paralytic"
